distance_m,fspl_dB,umi_pathloss_dB,tx_height_m,f3_polygon_count,los_intersection_count,dist_to_first_intersection_m,dist_to_last_intersection_m,is_los,fresnel3_obstr_poly_area,los_obstr_poly_area,f1_polygon_count,fresnel1_obstr_poly_area,tx_sphere_poly_count,tx_sphere_obstr_poly_area,avg_tx_clutter_height,rx_sphere_poly_count,rx_sphere_obstr_poly_area,avg_rx_clutter_height,pointnet_prediction,measured_pathloss_dB
534.2685573,85.06699206,87.74475167,70.3,412,8,19.45847688,292.8258601,0,13391.07808,2062.867434,128,1220.006959,87,19942.19324,51.0390814,1235,78616.70993,18.18376458,120,111.5402069
538.5700335,85.13664344,87.81788563,70.3,410,8,21.98535197,292.753882,0,13644.50141,2087.878236,121,1849.913027,87,19942.19324,51.0390814,1233,79950.25314,19.24160083,120,112.6918793
542.883478,85.20593223,87.89063886,70.3,401,12,25.20739044,336.5353709,0,13816.22264,2724.95929,129,2389.162162,87,19942.19324,51.0390814,1252,81169.1852,19.90059263,120,112.8102112
547.2086078,85.27485815,87.96301107,70.3,458,20,29.45688954,385.3235742,0,14359.93505,3607.840435,159,3207.092503,87,19942.19324,51.0390814,1300,81198.9513,20.11012158,120,112.7866364
560.2513985,85.47945873,88.17784168,70.3,389,24,57.77974112,433.1042661,0,15230.17399,3562.915572,215,3259.208273,87,19942.19324,51.0390814,1315,85339.87163,20.65036052,120,134.2597046
564.6205976,85.54693409,88.2486908,70.3,406,30,74.31808626,538.730615,0,15853.82096,2608.838451,251,3833.781757,87,19942.19324,51.0390814,1297,87074.70565,20.92668559,120,134.6537476
569.0001836,85.61404787,88.31916028,70.3,438,30,12.40550245,538.8351438,0,16148.18336,2251.770947,253,3546.783462,87,19942.19324,51.0390814,1273,87939.02477,21.24451323,120,135.1689301
564.0890042,85.53875242,88.24010006,70.3,62,0,-1,-1,1,1877.80307,0,29,329.9015576,87,19942.19324,51.0390814,248,13762.41315,32.35400845,120,121.1393661
559.6974132,85.47086573,88.16881903,70.3,56,0,-1,-1,1,2076.872917,0,29,437.4689362,87,19942.19324,51.0390814,246,12876.03488,32.18846703,120,121.5226898
555.3161119,85.40260522,88.0971455,70.3,67,0,-1,-1,1,2328.090992,0,35,584.5692702,87,19942.19324,51.0390814,205,13328.70149,38.56075015,120,118.8380585
550.9453456,85.33397011,88.02507863,70.3,80,0,-1,-1,1,2622.356778,0,35,714.3687713,87,19942.19324,51.0390814,201,13704.31958,39.31746195,120,120.9646454
546.5853671,85.26495976,87.95261776,70.3,80,6,248.6721057,250.5161808,0,2977.533629,586.9001425,35,844.5856496,87,19942.19324,51.0390814,192,14605.51398,37.49091434,120,122.0523071
542.2364366,85.19557369,87.87976239,70.3,80,6,247.9533332,252.1882034,0,3384.40587,629.1931476,35,973.3855256,87,19942.19324,51.0390814,192,14877.23608,35.09711231,120,121.1858826
537.8988222,85.12581161,87.8065122,70.3,91,12,145.4203133,253.9156245,0,3904.812648,1393.998988,46,1116.888565,87,19942.19324,51.0390814,184,15016.43754,31.9137183,120,125.9907837
533.5727997,85.05567338,87.73286707,70.3,101,12,144.2507782,255.7011021,0,4498.649417,1487.481781,46,1294.407511,87,19942.19324,51.0390814,131,14413.98281,30.69108209,120,119.3987427
529.2586535,84.98515909,87.65882706,70.3,127,12,143.0844539,255.9262711,0,5040.133056,1444.796212,59,1483.212051,87,19942.19324,51.0390814,114,14766.06317,31.04290167,120,125.8021698
524.9566763,84.91426901,87.58439247,70.3,154,14,141.9488155,255.1578496,0,5960.099791,1953.446123,65,1667.175381,87,19942.19324,51.0390814,104,15261.30491,27.38749967,120,120.1306152
520.6671698,84.84300363,87.50956382,70.3,158,14,141.5273345,254.3875377,0,6162.911634,2034.167579,56,1439.287886,87,19942.19324,51.0390814,80,16240.64135,26.27786327,120,124.7686615
516.3904447,84.77136369,87.43434189,70.3,155,20,141.1049016,353.7810485,0,6839.673186,2860.982756,66,1655.328489,87,19942.19324,51.0390814,78,19148.91076,29.21339,120,129.4483185
512.1268213,84.69935017,87.35872769,70.3,168,20,140.6815897,356.7098263,0,7512.766963,2914.061096,97,2073.722441,87,19942.19324,51.0390814,120,25852.8917,26.85091521,120,129.0673676
491.0171378,84.33373275,86.9748294,70.3,287,28,138.5547016,482.1850903,0,10743.52266,3725.344229,115,1944.273059,87,19942.19324,51.0390814,253,52393.36222,28.24029996,120,129.5539246
486.8394184,84.25951444,86.89690017,70.3,284,16,138.1278972,360.0195513,0,10903.42509,3060.311282,111,1628.218636,87,19942.19324,51.0390814,282,56241.08281,27.28106712,120,122.6093292
482.6773343,84.18493785,86.81859476,70.3,291,14,137.7008545,361.0847727,0,10113.93637,1984.278627,117,1635.460268,87,19942.19324,51.0390814,307,59408.63179,26.50662033,120,123.7724152
478.5312933,84.11000661,86.73991695,70.3,311,14,137.2736866,359.9641564,0,9910.72498,1806.50745,83,1342.275696,87,19942.19324,51.0390814,381,61629.81508,23.61512695,120,124.7281189
474.4017163,84.03472477,86.66087102,70.3,298,18,136.8465128,409.0651383,0,9589.140292,2067.377096,86,1270.155919,87,19942.19324,51.0390814,425,63169.40803,22.73750331,120,124.8179703
445.9938523,83.49837719,86.09770606,70.3,262,16,148.6237664,431.706365,0,6420.199281,1439.133983,74,887.9928836,87,19942.19324,51.0390814,660,62505.49977,19.49094212,120,117.9146194
438.0526175,83.34232533,85.93385161,70.3,233,14,152.7733452,382.0275332,0,6707.434122,1989.105025,69,542.9678649,87,19942.19324,51.0390814,649,55909.60462,19.60339667,120,119.7341537
418.5857669,82.94748888,85.51927334,70.3,166,8,165.2127282,248.310729,0,4240.087424,783.3499851,53,593.9659159,87,19942.19324,51.0390814,621,48400.22883,19.62943465,120,114.1523895
414.763588,82.8678122,85.43561282,70.3,151,4,240.5387669,247.5160541,0,4026.803598,512.6759693,45,509.5296764,87,19942.19324,51.0390814,598,46286.83502,19.69690868,120,110.6819763
410.9666941,82.78793228,85.3517389,70.3,148,7,238.3367891,399.6203217,0,3891.60892,513.8996399,45,538.743132,87,19942.19324,51.0390814,547,43323.71702,20.1895563,115,108.5236206
407.1957924,82.70786537,85.26766866,70.3,132,4,236.1498854,245.9440622,0,3656.384893,550.5762258,47,606.7669102,87,19942.19324,51.0390814,518,42507.02659,20.48440761,115,101.2329941
403.4516118,82.62762884,85.18342029,70.3,176,4,233.9784783,245.1678297,0,3676.602209,459.8812435,29,682.0865475,87,19942.19324,51.0390814,474,41302.0031,21.43403772,115,92.08604431
399.7349031,82.54724115,85.09901322,70.3,173,4,231.8230034,244.3988734,0,3693.950035,478.1904526,29,754.2915539,87,19942.19324,51.0390814,428,38486.8974,22.14961795,115,92.59858704
396.0464398,82.46672201,85.01446812,70.3,142,4,229.6839091,243.6378037,0,3580.426861,460.0866085,35,1012.886019,87,19942.19324,51.0390814,352,35566.71134,23.03922297,115,100.2078705
392.3870183,82.38609236,84.92980699,70.3,142,4,234.0934446,242.8852606,0,3535.445422,435.1049197,16,480.7631479,87,19942.19324,51.0390814,318,33188.31105,23.02199291,115,107.2088165
357.5828144,81.5793325,84.08270914,70.3,78,0,-1,-1,1,1443.017566,0,33,420.3264493,87,19942.19324,51.0390814,87,25576.40064,27.21546066,115,116.849884
354.3024963,81.49928398,83.9986582,70.3,62,6,206.5062568,215.4865961,0,1409.803106,377.245959,33,542.7087414,87,19942.19324,51.0390814,72,25396.99418,30.08192264,115,138.5039063
351.0627416,81.41949454,83.91487928,70.3,52,6,206.1301246,215.0951892,0,1451.193101,482.2031992,26,314.3755743,87,19942.19324,51.0390814,65,23608.54613,31.69235358,115,138.7372742
347.8646838,81.34000654,83.83141688,70.3,52,6,205.7730566,214.7236879,0,1519.201969,565.6309273,0,0,87,19942.19324,51.0390814,70,27960.84277,32.751249,115,138.9025269
344.7094834,81.26086437,83.7483176,70.3,53,2,205.4361735,205.4361735,0,699.4509382,159.0569681,0,0,87,19942.19324,51.0390814,66,25731.76226,33.62136982,115,126.614769
341.598328,81.18211446,83.6656302,70.3,32,0,-1,-1,1,138.6215747,0,0,0,87,19942.19324,51.0390814,70,26883.04591,32.92510055,115,135.7281342
315.7887347,80.4997324,82.94912904,70.3,16,0,-1,-1,1,194.2163384,0,0,0,87,19942.19324,51.0390814,198,34509.78962,27.20156598,80,79.57669067
313.188944,80.42792819,82.87373461,70.3,16,0,-1,-1,1,260.9379922,0,10,6.478271657,87,19942.19324,51.0390814,218,36414.84567,27.57447988,80,76.11565399
310.6478784,80.35716758,82.79943597,70.3,16,0,-1,-1,1,324.9333229,0,10,35.9725421,87,19942.19324,51.0390814,242,38347.15545,29.84553239,80,77.8404541
308.1669906,80.28752208,82.7263082,70.3,26,0,-1,-1,1,401.0159884,0,10,69.64497345,87,19942.19324,51.0390814,279,40394.96917,29.62651658,80,80.2335968
305.7477453,80.219065,82.65442827,70.3,26,0,-1,-1,1,480.4537383,0,10,101.5152866,87,19942.19324,51.0390814,316,41669.33905,28.46442856,80,77.85852051
303.3916174,80.15187128,82.58387486,70.3,26,0,-1,-1,1,554.0773097,0,10,127.8219161,87,19942.19324,51.0390814,327,43378.55084,28.96702788,80,79.23822021
296.7167717,79.95864164,82.38098374,70.3,26,0,-1,-1,1,742.8236566,0,22,225.2268175,87,19942.19324,51.0390814,457,49897.42379,26.31577616,120,111.7776184
294.6279557,79.89727879,82.31655274,70.3,26,4,74.51345698,75.41994546,0,789.9328318,206.2337172,18,210.2118455,87,19942.19324,51.0390814,467,51543.59004,26.73179167,120,129.7948608
292.6096751,79.83757338,82.25386206,70.3,26,4,74.0030198,76.2099119,0,823.5975198,380.2560103,18,213.713823,87,19942.19324,51.0390814,541,52725.68155,24.30674485,120,130.2232971
290.6633993,79.77960671,82.19299705,70.3,22,4,73.51079312,76.34022906,0,643.8190229,284.8527926,18,208.3712548,87,19942.19324,51.0390814,564,56011.56105,24.8508347,120,129.6767273
288.790584,79.72346032,82.13404335,70.3,18,4,73.03714511,76.49489101,0,582.0280075,306.7215041,18,191.6799519,87,19942.19324,51.0390814,667,60113.0108,23.92785695,120,128.8431396
286.9926673,79.66921575,82.07708655,70.3,18,4,72.58243949,76.67222208,0,563.8680682,319.0422943,18,157.2523446,87,19942.19324,51.0390814,720,61996.87208,23.96159866,120,127.6885986
285.2710655,79.61695422,82.02221195,70.3,18,4,72.14703443,76.87319364,0,530.4680989,316.8300923,0,0,87,19942.19324,51.0390814,767,62382.1758,23.40040427,120,126.7648773
283.6271681,79.56675632,81.96950414,70.3,58,4,71.73128137,77.09880386,0,1017.841623,290.5795317,0,0,87,19942.19324,51.0390814,814,63191.50731,22.88982517,120,126.1877747
276.619448,79.34945395,81.74133666,70.3,40,2,196.5398927,196.5398927,0,757.7088442,68.73616305,22,248.7394164,87,19942.19324,51.0390814,860,62861.91074,20.57294048,120,118.3571625
272.5389473,79.22037122,81.6057998,70.3,35,4,205.0826382,205.0826382,0,850.609234,221.1502655,10,16.66281776,87,19942.19324,51.0390814,876,63059.85063,20.0276563,120,118.8291931
270.4105155,79.15227126,81.53429484,70.3,58,2,244.691587,244.691587,0,561.4825573,138.6837948,11,23.12932666,87,19942.19324,51.0390814,901,67523.68124,20.43941525,120,124.3400269
269.4465185,79.12125127,81.50172384,70.3,18,0,-1,-1,1,220.7415008,0,11,43.31376038,87,19942.19324,51.0390814,919,71719.53427,20.48224386,120,126.8770294
269.1026124,79.11015802,81.49007593,70.3,10,2,258.2525132,258.2525132,0,112.8489323,35.28538933,10,30.60084207,87,19942.19324,51.0390814,919,72454.30647,19.93037341,120,128.6655579
268.8512706,79.10204161,81.4815537,70.3,40,2,257.0578524,257.0578524,0,196.4785967,17.29718798,11,17.76407918,87,19942.19324,51.0390814,887,72385.14922,19.75803904,120,128.32724
268.6272233,79.0948002,81.47395022,70.3,18,4,86.66819565,261.9896321,0,291.8596549,191.3636834,0,0,87,19942.19324,51.0390814,876,69481.05194,19.61151628,120,111.4017487
268.6547502,79.09569022,81.47488474,70.3,8,2,87.58646019,87.58646019,0,354.3295738,167.0759555,0,0,87,19942.19324,51.0390814,870,68576.00987,18.84764908,120,115.6590195
268.7753049,79.099587,81.47897637,70.3,8,2,88.55484756,88.55484756,0,430.8379223,150.8216611,0,0,87,19942.19324,51.0390814,823,69409.26995,19.39736522,120,117.9894867
273.0539912,79.23677032,81.62301885,70.3,28,4,69.05725148,75.38267753,0,578.4093818,202.5909882,20,220.1734829,87,19942.19324,51.0390814,314,42050.52117,19.17767698,115,117.1261978
273.9950215,79.26665318,81.65439585,70.3,10,4,69.29524458,73.66348954,0,439.7472039,178.7376989,10,176.7431323,87,19942.19324,51.0390814,277,38783.37373,19.74303697,115,114.0183716
275.0237472,79.29920364,81.68857384,70.3,23,4,70.33764508,72.05493967,0,418.4650617,176.0713211,10,134.8763339,87,19942.19324,51.0390814,230,34900.06866,21.3949124,115,118.7469864
276.1391882,79.33436061,81.72548866,70.3,10,0,-1,-1,1,291.9080474,0,10,92.58569992,87,19942.19324,51.0390814,212,32338.12346,20.89165494,115,124.5187531
277.3402981,79.3720593,81.76507228,70.3,10,0,-1,-1,1,222.3114567,0,10,53.88477167,87,19942.19324,51.0390814,213,30909.06635,21.65648061,115,116.3472595
278.6259691,79.41223158,81.80725317,70.3,18,0,-1,-1,1,158.3695626,0,10,22.20023462,87,19942.19324,51.0390814,231,29336.28178,21.252091,115,116.8547363
279.9950363,79.45480639,81.85195672,70.3,18,0,-1,-1,1,123.2253432,0,10,2.035810674,87,19942.19324,51.0390814,244,29444.09626,21.79533651,115,117.3441162
281.4462827,79.49971008,81.8991056,70.3,18,0,-1,-1,1,121.4321321,0,0,0,87,19942.19324,51.0390814,266,29516.60049,22.85979288,115,118.4383545
282.978444,79.54686682,81.94862018,70.3,24,0,-1,-1,1,151.8054951,0,0,0,87,19942.19324,51.0390814,281,29191.9178,23.62197296,115,118.6607819
284.5902132,79.59619896,82.00041892,70.3,54,3,88.12007525,88.12007525,0,549.785485,136.5163245,0,0,87,19942.19324,51.0390814,301,28843.98836,23.47157403,115,118.9732513
286.2802458,79.64762737,82.05441875,70.3,44,4,86.71838355,86.71838355,0,665.592406,158.4946898,10,6.033304129,87,19942.19324,51.0390814,293,29235.5657,25.06320057,115,99.58960724
288.0471643,79.70107182,82.11053543,70.3,72,4,87.84071487,87.84071487,0,824.2714442,149.9421001,10,14.26632881,87,19942.19324,51.0390814,275,28697.95425,25.54816121,115,99.50073242
289.8895627,79.75645132,82.1686839,70.3,81,4,89.4257591,89.4257591,0,1254.942394,288.3056522,26,9.761482688,87,19942.19324,51.0390814,261,27899.5188,25.97432412,115,99.42001343
300.1831225,80.05952516,82.48691143,70.3,141,2,93.48567584,93.48567584,0,2727.298962,220.7853278,21,163.8775828,87,19942.19324,51.0390814,273,38458.92294,26.85481693,105,129.5024414
304.7777657,80.19146536,82.62544864,70.3,128,0,-1,-1,1,2990.694154,0,91,653.0917324,87,19942.19324,51.0390814,271,43048.55034,29.15988617,105,101.4627228
309.6273015,80.3285847,82.76942394,70.3,146,8,127.8962389,142.4615733,0,3326.518191,416.0974943,101,1148.712462,87,19942.19324,51.0390814,264,45037.82636,30.99720095,105,91.36335754
312.1439661,80.39889862,82.84325357,70.3,157,14,122.6734879,134.4351072,0,3593.880185,521.3355894,96,1180.550641,87,19942.19324,51.0390814,268,44846.23862,31.25243508,105,92.47264099
314.7199474,80.47028514,82.91820941,70.3,169,4,121.67951,137.5143079,0,3813.281507,297.3819553,95,1046.944743,87,19942.19324,51.0390814,266,43396.30924,31.39390123,105,93.10593414
331.3417925,80.91732409,83.38760031,70.3,71,4,147.9986107,147.9986107,0,2415.768395,350.5822325,52,345.0408416,87,19942.19324,51.0390814,316,35493.96919,22.98554099,105,104.6700745
334.2935434,80.99435951,83.4684875,70.3,64,2,182.2757852,182.2757852,0,1702.117657,383.072723,52,212.656405,87,19942.19324,51.0390814,303,32272.12482,22.20885037,105,104.9203491
337.2935856,81.07196138,83.54996947,70.3,75,6,146.2469627,183.9596024,0,1999.139222,480.6448157,36,104.939267,87,19942.19324,51.0390814,297,31239.47492,21.93343429,105,100.3556061
340.340642,81.15007601,83.63198983,70.3,73,6,145.4394493,184.6881927,0,1742.606986,493.6535284,26,47.2787976,87,19942.19324,51.0390814,291,30204.55097,21.86046162,105,100.3948517
343.4334612,81.22865188,83.71449448,70.3,63,4,144.6741795,144.6741795,0,1245.40277,325.0211797,27,195.6594364,87,19942.19324,51.0390814,287,28965.44873,22.12398762,105,101.5623169
346.5708181,81.30763957,83.79743156,70.3,80,6,143.9488677,186.1967134,0,1727.01378,453.4876204,11,227.6609384,87,19942.19324,51.0390814,303,28954.48701,21.14827088,105,101.3595428
349.7515142,81.38699181,83.88075141,70.3,70,6,143.2613653,186.9748396,0,1900.612907,377.9141887,11,252.326125,87,19942.19324,51.0390814,315,28812.59441,20.11932491,105,100.2659531
352.9743778,81.46666337,83.96440655,70.3,50,6,143.6523682,187.0900963,0,2044.100303,513.0526047,11,254.1007156,87,19942.19324,51.0390814,303,28565.87857,19.82393604,105,99.4304657
362.8846655,81.70717207,84.21694069,70.3,34,6,155.3915713,184.8163116,0,2159.025933,820.9307735,21,354.8373607,87,19942.19324,51.0390814,353,29459.97892,17.44116444,105,109.0527039
366.2650273,81.78770878,84.30150423,70.3,30,10,141.6752936,184.1360961,0,3313.744078,1732.644692,10,323.7528045,87,19942.19324,51.0390814,366,30377.31082,16.50290072,105,109.6361084
369.6821065,81.86836834,84.38619677,70.3,30,10,141.1945413,183.4913993,0,3280.138665,1750.240338,10,396.51843,87,19942.19324,51.0390814,349,30822.03156,16.8288411,105,110.8620453
373.1348946,81.94911704,84.47098291,70.3,30,10,140.7392269,182.8803893,0,3192.728557,1710.365258,10,448.6886041,87,19942.19324,51.0390814,354,31615.57898,16.74856772,105,111.1993256
376.6224094,82.02992289,84.55582905,70.3,29,10,140.3080461,182.3013378,0,3494.868419,1966.077311,13,633.0444545,87,19942.19324,51.0390814,322,30941.19483,17.09542687,105,107.5424194
380.1436952,82.11075558,84.64070337,70.3,33,10,139.8997678,181.7526139,0,3458.832114,1564.245412,13,479.1054581,87,19942.19324,51.0390814,293,28872.20124,16.17894213,105,107.2733307
383.6978221,82.19158642,84.72557576,70.3,43,4,139.5132295,172.6770464,0,3545.494741,1068.536135,13,321.6097633,87,19942.19324,51.0390814,268,27944.15676,16.78512588,105,106.9229126
387.2838861,82.27238829,84.81041772,70.3,43,4,139.1473329,175.5929878,0,3389.12627,184.5968976,13,173.0413261,87,19942.19324,51.0390814,262,26492.14197,16.34272628,105,106.3442307
390.9010081,82.35313555,84.89520234,70.3,39,2,175.5679015,175.5679015,0,2496.83288,33.35672174,13,45.96695717,87,19942.19324,51.0390814,222,26050.37212,18.87780166,105,105.852478
394.5483339,82.43380402,84.97990423,70.3,39,2,179.5300975,179.5300975,0,2310.764391,150.1084604,0,0,87,19942.19324,51.0390814,178,26784.85605,24.21003132,105,105.7588959
398.2250337,82.51437089,85.06449945,70.3,39,2,179.0879199,179.0879199,0,2092.117036,153.0112597,0,0,87,19942.19324,51.0390814,233,28776.78323,23.32702258,105,93.50253296
401.9303014,82.59481472,85.14896546,70.3,39,2,178.6686454,178.6686454,0,1852.209576,151.8567992,0,0,87,19942.19324,51.0390814,282,30305.71268,22.07954233,105,104.285553
405.6633542,82.67511528,85.23328106,70.3,26,2,178.2711462,178.2711462,0,1611.215304,232.1864632,0,0,87,19942.19324,51.0390814,307,32614.66633,22.58893372,105,104.7162018
409.4234319,82.75525363,85.31742632,70.3,32,2,177.8943554,177.8943554,0,1496.439102,263.8880256,0,0,87,19942.19324,51.0390814,344,34670.66763,22.45730671,105,99.47788239
413.209797,82.83521194,85.40138255,70.3,58,4,139.3381994,177.5372632,0,2448.351898,1114.967714,0,0,87,19942.19324,51.0390814,399,36017.33588,20.94811393,105,103.5631485
417.0217333,82.91497352,85.48513221,70.3,60,2,140.6236198,140.6236198,0,1757.334932,731.4193964,0,0,87,19942.19324,51.0390814,453,37366.2997,21.0000133,105,103.7978516
420.858546,82.99452275,85.5686589,70.3,58,2,141.9174289,141.9174289,0,2258.884585,655.4502952,30,88.56196018,87,19942.19324,51.0390814,491,39818.52413,21.08691089,105,103.1371613
440.3928521,83.38860497,85.98244523,70.3,126,12,148.5045792,297.9840938,0,8597.217982,1704.380055,71,1957.526584,87,19942.19324,51.0390814,699,53265.86888,20.7008135,120,121.3641663
444.3654509,83.46660545,86.06434573,70.3,170,15,149.8441766,331.4259324,0,10047.34314,1934.72807,87,2431.109784,87,19942.19324,51.0390814,758,56776.13317,20.12364212,120,115.7186127
448.3586105,83.54431003,86.14593555,70.3,225,22,151.1907073,331.0564329,0,11262.665,4149.70397,97,3321.108212,87,19942.19324,51.0390814,777,58728.24904,19.50019872,120,115.7709198
452.3717866,83.62170996,86.22720547,70.3,293,30,152.5439877,366.0597201,0,12530.71353,4863.646388,109,3453.284366,87,19942.19324,51.0390814,769,58963.09497,19.05513304,120,116.2689667
456.4044511,83.69879717,86.30814704,70.3,352,21,153.9038398,341.3443388,0,15630.98935,5410.500339,195,3668.727083,87,19942.19324,51.0390814,736,59599.49315,19.40578552,120,115.9524841
464.5262128,83.85200426,86.46901448,70.3,407,40,160.7547855,422.0720433,0,17063.61276,2358.367297,243,3829.302131,87,19942.19324,51.0390814,740,62967.90967,20.66209209,120,116.7836456
468.614332,83.92811108,86.54892664,70.3,410,25,220.0597648,421.6293067,0,16676.04811,1883.638491,233,3389.04114,87,19942.19324,51.0390814,741,65133.66804,20.97742819,120,116.7823486
472.7199825,84.00387896,86.62848292,70.3,442,26,219.8795533,466.1180359,0,16302.48043,1814.479782,205,3457.520665,87,19942.19324,51.0390814,732,66978.58132,22.02056124,120,113.8594208
480.9820799,84.15437766,86.78650656,70.3,422,18,219.5523945,470.2340292,0,12033.84599,1213.383114,182,2278.828433,87,19942.19324,51.0390814,771,67985.28612,20.71454238,120,116.9592667
493.4958261,84.37746942,87.0207529,70.3,379,30,219.1374551,486.784952,0,11068.83135,1597.585953,159,2271.189814,87,19942.19324,51.0390814,889,72024.75121,20.06237021,120,122.773056
514.6475287,84.74199757,87.40350747,70.3,274,16,274.1893466,413.1441164,0,10453.10392,1219.987901,114,1841.183834,87,19942.19324,51.0390814,1235,78636.37068,17.63921832,120,135.3292694
518.9189422,84.81379022,87.47888975,70.3,299,14,274.1062612,503.0632621,0,10741.58273,928.8192659,100,1334.79299,87,19942.19324,51.0390814,1213,77643.92234,17.51574247,120,137.3281708
527.5001876,84.95625211,87.62847473,70.3,367,8,21.30032397,292.8645089,0,12949.46341,2105.749528,122,1314.06788,87,19942.19324,51.0390814,1198,75845.99641,17.55911279,120,112.7923889
531.8093997,85.02691992,87.70267593,70.3,369,12,24.38955314,336.6642083,0,13561.73288,2758.753729,103,1878.106968,87,19942.19324,51.0390814,1234,76322.50114,17.74280806,120,112.8920135
536.1306066,85.09721176,87.77648236,70.3,439,20,28.44991779,374.8509865,0,13970.63852,3137.925313,133,2449.970863,87,19942.19324,51.0390814,1217,78294.85532,18.58392181,120,112.8613358
540.4635206,85.16712746,87.84989384,70.3,437,32,34.02431071,533.5340944,0,14944.04659,3582.559354,144,2926.678134,87,19942.19324,51.0390814,1200,78462.38976,19.53439626,120,137.6689301
562.2941984,85.51107179,88.21103539,70.3,449,38,74.31739558,552.4033451,0,16534.92703,2493.52758,234,4102.360251,87,19942.19324,51.0390814,1381,87090.09527,19.89304711,120,134.5449677
566.6917639,85.57873776,88.28208466,70.3,467,30,12.35517363,551.85531,0,15000.96337,1969.293042,236,4469.500769,87,19942.19324,51.0390814,1406,86949.35986,19.48595467,120,136.8237
561.8049048,85.50351027,88.20309579,70.3,56,0,-1,-1,1,1473.225227,0,29,169.3338398,87,19942.19324,51.0390814,272,15338.12035,30.03333411,120,138.7232819
557.3953182,85.43506607,88.13122939,70.3,62,4,544.1156785,545.9421641,0,1796.374393,58.90096075,29,256.5174096,87,19942.19324,51.0390814,248,14156.17765,32.36922511,120,122.4633636
552.9957779,85.36623605,88.05895787,70.3,62,0,-1,-1,1,1988.14791,0,29,357.9068509,87,19942.19324,51.0390814,205,13882.85252,38.51347164,120,118.2309341
548.6065258,85.29701913,87.9862801,70.3,56,0,-1,-1,1,2238.04497,0,29,470.9672919,87,19942.19324,51.0390814,205,14135.91459,38.26617202,120,120.9189606
544.2278106,85.22741436,87.91319509,70.3,67,0,-1,-1,1,2505.009233,0,35,629.9917007,87,19942.19324,51.0390814,189,15250.44316,36.58580052,120,121.9880524
539.8598888,85.15742096,87.83970202,70.3,80,0,-1,-1,1,2828.667405,0,35,765.2361929,87,19942.19324,51.0390814,194,16021.15592,33.72602529,120,121.1220093
535.5030245,85.0870383,87.76580023,70.3,80,12,144.7726122,250.8757168,0,3216.398338,1232.116666,35,900.4313843,87,19942.19324,51.0390814,186,16141.62707,29.83480221,120,119.3042297
531.1574898,85.01626594,87.69148924,70.3,80,12,143.597802,252.5923868,0,3654.288527,1342.215052,46,1034.04866,87,19942.19324,51.0390814,130,15891.30514,30.95224629,120,121.043396
526.823565,84.9451036,87.61676879,70.3,101,14,143.1659983,254.3672298,0,4271.562344,1650.289807,46,1200.412204,87,19942.19324,51.0390814,110,16009.96976,29.53977591,120,125.9143372
522.5015391,84.87355122,87.54163879,70.3,101,14,142.7399306,256.203101,0,4856.940816,1769.54882,46,1395.457032,87,19942.19324,51.0390814,105,16470.42871,25.65459039,120,119.9645081
518.1917097,84.80160895,87.46609941,70.3,139,16,142.3126969,494.6118197,0,5549.168102,2001.172937,59,1604.454293,87,19942.19324,51.0390814,82,18167.65166,27.64493,120,124.534874
513.8943838,84.72927717,87.39015104,70.3,180,14,141.8843634,255.0385963,0,6388.352062,2031.230218,56,1369.220841,87,19942.19324,51.0390814,80,21524.28268,30.41724064,120,129.4213562
509.6098777,84.65655649,87.31379432,70.3,175,24,141.4550001,503.4476271,0,6578.4921,2911.196643,62,1560.638169,87,19942.19324,51.0390814,131,26772.87246,26.96886713,120,128.9575806
496.8365894,84.43607118,87.08228475,70.3,201,16,140.1614982,360.9592752,0,7870.000465,2684.835485,100,1798.883378,87,19942.19324,51.0390814,190,40722.97034,29.58705818,120,129.3819275
492.6067257,84.36180648,87.00430682,70.3,208,16,139.7288052,364.2202211,0,9291.552242,3237.503999,117,2174.290419,87,19942.19324,51.0390814,217,46580.80477,29.44098872,120,129.311203
488.3914167,84.2871602,86.92592822,70.3,237,26,139.295501,364.2980665,0,9630.920347,3474.424628,127,2287.92417,87,19942.19324,51.0390814,252,51061.51737,28.45940108,120,129.51297
484.1910425,84.21213476,86.84715151,70.3,265,20,138.8616845,363.2247523,0,10312.40548,3514.419209,131,2239.883102,87,19942.19324,51.0390814,276,54148.25957,27.55046335,120,129.4490814
480.0059951,84.13673297,86.76797963,70.3,288,20,138.4274601,362.1506889,0,11151.38338,3496.96527,121,1725.353851,87,19942.19324,51.0390814,344,58732.52081,24.08454969,120,136.0922546
459.3252702,83.75420652,86.36632686,70.3,300,27,139.1250189,445.2661686,0,8379.21287,2355.398531,65,1192.446391,87,19942.19324,51.0390814,549,63838.07318,21.8166984,120,128.5459137
443.1014135,83.44186245,86.03836558,70.3,251,14,146.018672,267.8758291,0,6518.485421,1580.40092,54,925.2905845,87,19942.19324,51.0390814,694,64271.2233,19.91917638,120,121.1000443
435.1073914,83.28372896,85.87232542,70.3,254,12,149.9819416,421.7082462,0,5607.636876,1126.436071,67,751.8739785,87,19942.19324,51.0390814,703,56043.03,18.83168106,120,120.7860489
431.1417769,83.20420188,85.78882199,70.3,236,9,152.1146471,382.6079807,0,6497.269872,1323.854743,80,533.1632698,87,19942.19324,51.0390814,708,54377.74416,18.67127827,120,123.1525879
