distance_m,fspl_dB,umi_pathloss_dB,tx_height_m,f3_polygon_count,los_intersection_count,dist_to_first_intersection_m,dist_to_last_intersection_m,is_los,fresnel3_obstr_poly_area,los_obstr_poly_area,f1_polygon_count,fresnel1_obstr_poly_area,tx_sphere_poly_count,tx_sphere_obstr_poly_area,avg_tx_clutter_height,rx_sphere_poly_count,rx_sphere_obstr_poly_area,avg_rx_clutter_height,pointnet_prediction,measured_pathloss_dB
514.0772631,103.5725287,106.2335571,51.1,72,0,-1,-1,1,628.4461957,0,37,110.623545,604,40867.42223,33.3594368,1858,87153.52406,19.73103543,155,155.3132019
521.5638638,103.6981107,106.3654182,51.1,62,6,359.7839646,363.5850503,0,308.5420077,71.62830636,16,34.17024669,604,40867.42223,33.3594368,1786,89002.26865,20.44503269,155,158.5156555
529.3697154,103.8271426,106.5009017,51.1,74,10,314.9657762,365.5697393,0,480.7077288,126.9052277,21,50.31125009,604,40867.42223,33.3594368,1790,86673.93893,19.74421353,155,151.4741211
532.0401985,103.8708497,106.5467942,51.1,73,4,315.5371781,321.8658496,0,490.1388032,117.1084238,18,75.81045498,604,40867.42223,33.3594368,1844,88369.18448,19.73137209,155,152.2690735
548.7473335,104.1394093,106.8287817,51.1,96,0,-1,-1,1,308.6173056,0,34,34.93560279,604,40867.42223,33.3594368,1993,92475.38926,18.98074221,155,140.7071228
551.6412904,104.1850961,106.8767529,51.1,65,0,-1,-1,1,236.7711718,0,11,2.242338572,604,40867.42223,33.3594368,1883,90520.54539,19.31978749,155,142.2342834
575.8332492,104.5578956,107.2681923,51.1,209,12,235.6737003,480.5796566,0,1044.045438,298.5347512,42,165.3995004,604,40867.42223,33.3594368,1745,86857.60869,20.6583691,160,161.2718353
578.9804902,104.6052394,107.3179033,51.1,153,10,236.9617849,515.3006077,0,689.2233693,147.2220443,31,78.98180582,604,40867.42223,33.3594368,1703,87149.11734,21.18935894,160,161.8807373
591.8245659,104.7958206,107.5180136,51.1,127,8,198.0703184,288.2311255,0,1347.211601,231.1840357,47,199.622151,604,40867.42223,33.3594368,1664,77772.88622,20.64876255,160,163.9445648
595.097298,104.8437204,107.5683083,51.1,138,12,199.165628,507.2701583,0,1299.694649,244.153929,55,225.80962,604,40867.42223,33.3594368,1710,77684.82196,20.04854563,160,157.5093231
598.3939098,104.8917041,107.6186913,51.1,160,4,265.3032812,279.5690023,0,1060.204629,122.5697727,78,189.795951,604,40867.42223,33.3594368,1738,76939.11234,19.96641835,160,152.5193787
608.4231281,105.0360751,107.7702808,51.1,180,4,267.3771336,267.736162,0,623.2619675,18.73006664,70,130.1595914,604,40867.42223,33.3594368,2043,78797.58847,18.39390714,160,156.381485
615.2216326,105.1325928,107.8716244,51.1,210,2,212.3638137,212.3638137,0,570.1010365,29.23730212,48,46.8627486,604,40867.42223,33.3594368,1909,75513.16054,17.75912225,160,139.7123413
618.653485,105.1809101,107.9223575,51.1,198,4,207.0493518,212.9021805,0,698.4698084,82.22334969,46,101.0540314,604,40867.42223,33.3594368,1840,73540.97801,17.66519909,160,145.8962097
622.1065919,105.2292569,107.9731217,51.1,182,4,208.2050287,213.4445912,0,638.2345616,61.32505077,52,210.2014302,604,40867.42223,33.3594368,1878,71222.77607,17.42379823,160,144.4586029
625.5806014,105.2776263,108.0239095,51.1,137,6,209.3677013,211.2108929,0,599.378037,113.0878008,51,219.7157736,604,40867.42223,33.3594368,1875,69837.22296,17.06316754,160,143.4198914
629.0751673,105.3260116,108.0747142,51.1,176,2,405.7076365,405.7076365,0,674.1668548,30.71590559,52,204.7438135,604,40867.42223,33.3594368,1772,69063.76996,17.53074308,160,142.8808289
632.5899488,105.3744065,108.1255288,51.1,197,2,405.8004214,405.8004214,0,925.679942,86.44448868,77,218.7674182,604,40867.42223,33.3594368,1676,69427.42191,17.88601613,160,147.1543427
636.1246108,105.4228048,108.176347,51.1,203,12,401.3819123,477.461868,0,1112.429653,244.0053833,94,256.0852691,604,40867.42223,33.3594368,1630,70819.78558,18.23534845,160,140.3997498
639.6788238,105.4712003,108.2271623,51.1,235,14,401.3915382,477.9140736,0,1202.953374,166.5215547,119,285.6619818,604,40867.42223,33.3594368,1567,70730.50114,18.55782438,160,141.6785736
643.2522638,105.5195873,108.2779686,51.1,232,18,430.8297162,478.4181802,0,1289.960818,309.4588667,119,321.6420016,604,40867.42223,33.3594368,1566,69859.95405,18.41244503,160,141.5698242
646.844612,105.5679601,108.3287601,51.1,193,16,403.6810775,588.3693145,0,1303.720743,293.4587451,105,258.527747,604,40867.42223,33.3594368,1469,69020.88479,18.8689467,160,141.4993439
657.7319999,105.7129402,108.4809892,51.1,168,20,193.0578371,604.8680915,0,1041.371213,372.0778557,26,84.6132254,604,40867.42223,33.3594368,1299,67874.30256,19.47517503,160,140.7046967
661.3969012,105.7612039,108.5316661,51.1,169,18,191.1746452,598.2660232,0,1424.6567,251.0511226,78,252.046541,604,40867.42223,33.3594368,1286,67049.11036,18.8656621,160,168.8892365
665.0791969,105.8094281,108.5823014,51.1,215,14,191.4981744,606.026217,0,1349.192762,159.3537929,41,133.0487536,604,40867.42223,33.3594368,1295,66279.20553,18.57785782,160,168.1971741
667.7721906,105.8445274,108.6191557,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,212,15238.92117,25.16815028,140,160.54216
664.0438056,105.7958954,108.5680921,51.1,14,0,-1,-1,1,11.57706905,0,0,0,604,40867.42223,33.3594368,225,16293.76006,26.23958767,140,160.4852295
660.3322292,105.7472107,108.5169732,51.1,14,0,-1,-1,1,45.24227468,0,14,1.001533035,604,40867.42223,33.3594368,230,17131.54488,27.30707169,140,163.5488892
656.6377465,105.6984777,108.4658035,51.1,14,0,-1,-1,1,92.51508156,0,14,16.61772267,604,40867.42223,33.3594368,230,17694.75537,28.1091482,140,164.0261841
652.9606476,105.649701,108.414588,51.1,14,0,-1,-1,1,146.7046071,0,14,41.0422651,604,40867.42223,33.3594368,217,17697.71468,29.61372726,140,165.2742004
649.3012279,105.6008853,108.3633315,51.1,25,4,210.9202767,210.9202767,0,262.0939233,56.76636759,0,0,604,40867.42223,33.3594368,204,17164.99424,31.18548482,140,163.1101227
624.2062359,105.2585229,108.003851,51.1,29,4,281.1224366,282.1220668,0,396.4787859,106.228868,13,58.6813985,604,40867.42223,33.3594368,186,16330.83366,28.66465849,140,171.9289246
620.6995265,105.2095891,107.9524705,51.1,29,4,277.4325569,282.8376467,0,458.6819529,141.8688093,13,39.11359691,604,40867.42223,33.3594368,183,16413.94742,26.80454336,140,166.3177643
617.2133986,105.1606677,107.9011031,51.1,21,0,-1,-1,1,137.1164724,0,0,0,604,40867.42223,33.3594368,185,16666.31215,25.20337987,140,165.7800446
613.7482029,105.1117655,107.8497557,51.1,13,0,-1,-1,1,3.701854968,0,0,0,604,40867.42223,33.3594368,188,16648.36322,22.59038986,140,165.5641022
610.304296,105.0628893,107.7984358,51.1,13,0,-1,-1,1,54.09780008,0,0,0,604,40867.42223,33.3594368,181,17057.28494,20.57947283,140,165.2716064
606.8820404,105.0140465,107.7471508,51.1,56,4,184.7564276,192.3428,0,472.0780839,82.58685296,0,0,604,40867.42223,33.3594368,214,18401.02083,18.72148012,140,164.9421387
603.4818043,104.9652444,107.6959086,51.1,89,10,183.7212751,573.0643747,0,925.5641727,328.7992723,0,0,604,40867.42223,33.3594368,253,20499.57192,17.63184419,140,163.5345459
600.1039621,104.9164907,107.6447172,51.1,46,6,184.1354297,256.602792,0,626.3321264,142.5932703,23,98.80996443,604,40867.42223,33.3594368,237,21631.62206,19.06072364,140,147.5697937
596.7488941,104.8677933,107.5935849,51.1,74,6,184.7489629,254.0362033,0,541.1104234,87.14474988,54,90.97630431,604,40867.42223,33.3594368,228,22506.93221,20.96372898,140,146.898468
593.4169864,104.8191603,107.5425202,51.1,62,6,254.8314609,568.1900636,0,427.6543463,49.76558242,10,19.91756968,604,40867.42223,33.3594368,234,23187.01847,21.54482697,140,145.7747498
590.1086315,104.7706001,107.4915321,51.1,53,4,561.2989948,564.9482125,0,222.1015317,8.009170988,20,3.628383361,604,40867.42223,33.3594368,240,24146.10857,22.05262004,140,145.1719208
586.8242277,104.7221215,107.4406296,51.1,29,0,-1,-1,1,130.7276862,0,0,0,604,40867.42223,33.3594368,240,24933.77519,22.49016522,140,147.1103821
583.5641793,104.6737333,107.3898219,51.1,10,0,-1,-1,1,44.76675235,0,0,0,604,40867.42223,33.3594368,240,25365.38396,22.4516535,140,147.1871338
580.3288969,104.6254447,107.3391189,51.1,10,0,-1,-1,1,47.63926046,0,0,0,604,40867.42223,33.3594368,240,25390.32004,21.93114017,140,147.2649078
577.1187969,104.5772652,107.2885304,51.1,10,0,-1,-1,1,30.51494849,0,0,0,604,40867.42223,33.3594368,222,25016.09479,22.19931078,140,142.4944611
573.934302,104.5292044,107.2380666,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,216,24634.98044,21.74002705,140,142.1253357
570.7758406,104.4812724,107.187738,51.1,19,2,261.1261203,261.1261203,0,185.5986992,32.23972631,0,0,604,40867.42223,33.3594368,179,23683.97906,23.36684496,140,141.5799408
567.6438473,104.4334795,107.1375554,51.1,27,0,-1,-1,1,172.3668738,0,11,24.9557395,604,40867.42223,33.3594368,175,22819.24008,21.95298934,140,144.4901428
564.5387627,104.3858361,107.0875299,51.1,23,0,-1,-1,1,216.9972104,0,19,23.95589925,604,40867.42223,33.3594368,176,21850.65372,20.26290041,140,165.1687622
561.4610332,104.3383532,107.0376728,51.1,23,0,-1,-1,1,161.4930592,0,16,52.16056069,604,40867.42223,33.3594368,153,20863.69338,20.40763697,140,165.2332153
558.4111111,104.2910418,106.9879959,51.1,16,0,-1,-1,1,85.1016406,0,16,16.99932939,604,40867.42223,33.3594368,116,18022.34474,20.58900615,140,147.8443604
555.3894545,104.2439134,106.938511,51.1,16,0,-1,-1,1,28.15072495,0,0,0,604,40867.42223,33.3594368,116,16354.97685,17.3155128,140,159.2447357
552.3965273,104.1969796,106.8892305,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,77,14626.2284,16.45950065,140,160.1491547
549.432799,104.1502524,106.840167,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,41,13535.16308,23.82571471,140,163.9385376
499.3310199,103.3197317,105.9681203,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,103,23939.72739,27.13122778,155,141.1363678
497.0572851,103.2800897,105.9264961,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,139,28073.26243,24.38963125,155,138.2397156
494.823627,103.2409694,105.8854198,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,213,33480.62485,20.88336557,155,138.2283936
492.6305908,103.2023883,105.8449097,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,300,39274.52562,21.48654711,155,139.8372345
490.4787215,103.1643642,105.8049844,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,343,44266.14262,21.60287839,155,143.6744385
488.3685631,103.1269148,105.7656625,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,395,47227.76856,21.09806607,155,162.5475769
486.3006587,103.090058,105.7269628,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,433,43099.07339,20.44974475,155,151.4380493
471.34292,102.8187006,105.4420375,51.1,50,4,422.5315951,429.5248986,0,108.7007879,26.09033468,16,15.84733444,604,40867.42223,33.3594368,1479,77079.07239,16.02363603,155,138.4743958
469.6792793,102.7879888,105.4097902,51.1,38,2,427.6218067,427.6218067,0,104.6477037,9.787937697,10,1.858880498,604,40867.42223,33.3594368,1546,78046.44696,16.04233004,155,138.4858856
468.0631396,102.7580496,105.3783541,51.1,18,4,266.6809244,268.9010223,0,128.3880711,62.50073308,0,0,604,40867.42223,33.3594368,1598,77208.23007,15.77661665,155,147.2159424
466.4949944,102.7289006,105.3477475,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1700,78110.49986,15.64170678,155,152.1438293
460.7119367,102.6205501,105.2339796,51.1,36,2,256.7411754,256.7411754,0,162.0651569,27.08156786,13,11.04014156,604,40867.42223,33.3594368,1932,79680.71464,15.43150127,155,158.4737244
459.3908639,102.5956079,105.2077902,51.1,10,2,386.0794265,386.0794265,0,52.94349357,11.81220392,10,16.63456596,604,40867.42223,33.3594368,2021,79250.09647,14.76381735,155,158.366684
458.1205552,102.5715564,105.1825361,51.1,43,4,410.4177594,412.882557,0,126.4319144,28.45435396,8,2.623175051,604,40867.42223,33.3594368,1971,76447.03034,14.69725624,155,189.9201202
456.9014339,102.5484112,105.1582337,51.1,13,4,308.5927023,312.1898693,0,99.4463869,56.70318326,13,34.57845216,604,40867.42223,33.3594368,1913,75687.21079,14.77322018,155,162.4109039
455.7339108,102.5261877,105.1348991,51.1,55,12,310.051326,413.9643321,0,227.0771492,115.7346365,27,27.74042441,604,40867.42223,33.3594368,1969,75824.92466,14.66341704,155,175.404892
452.5448365,102.4651931,105.0708547,51.1,65,6,281.3949589,283.4307266,0,314.5478984,182.0632898,21,62.06069524,604,40867.42223,33.3594368,1723,67897.34206,13.71730392,155,154.2600861
451.58754,102.4467998,105.0515418,51.1,64,6,286.4684604,287.1004211,0,221.8148565,54.17341803,32,62.98264734,604,40867.42223,33.3594368,1658,64889.69362,13.76627561,155,157.5050659
450.6836845,102.4293975,105.0332694,51.1,11,0,-1,-1,1,12.7945,0,0,0,604,40867.42223,33.3594368,1563,62989.27136,14.01041763,155,157.3480072
449.8335922,102.4129985,105.0160504,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1454,60951.81232,14.61124895,155,152.5860138
449.0375684,102.3976144,104.999897,51.1,24,4,416.861453,417.4407241,0,55.42939021,14.8185734,0,0,604,40867.42223,33.3594368,1335,58297.02419,15.15591591,155,145.9307709
448.2959012,102.3832562,104.9848209,51.1,24,6,398.7068448,415.0897036,0,92.02129956,37.032421,0,0,604,40867.42223,33.3594368,1171,55009.80773,15.95477544,155,154.2262421
447.6088608,102.3699343,104.970833,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1094,52689.38463,16.02074417,155,154.1376495
446.976699,102.3576585,104.9579434,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1036,50922.61263,16.21297815,155,150.7232056
446.3996491,102.3464377,104.9461615,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,963,48223.24011,16.20152426,155,155.8497467
445.8779249,102.3362802,104.9354962,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,871,44095.69017,16.51661064,155,158.2445526
445.4117209,102.3271936,104.9259553,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,799,38875.0618,16.27944589,135,154.9918518
445.0012115,102.3191847,104.9175459,51.1,16,4,383.5613446,384.6907028,0,75.34552548,19.9698194,16,31.96618503,604,40867.42223,33.3594368,708,34405.67537,16.41139144,135,161.0825195
444.6465512,102.3122594,104.9102743,51.1,48,4,380.5207477,389.5150402,0,144.3725788,30.63872189,17,19.2166841,604,40867.42223,33.3594368,615,31386.21362,16.61896441,135,145.0816345
444.3478735,102.3064229,104.904146,51.1,37,6,385.5144842,401.5135569,0,153.8139751,55.6293738,23,40.12715261,604,40867.42223,33.3594368,546,28700.5526,17.13706146,135,158.6394653
444.1052914,102.3016798,104.8991657,51.1,43,4,392.5183107,392.5183107,0,136.2941588,19.67452084,16,21.37939094,604,40867.42223,33.3594368,502,27280.0284,17.7613546,135,157.367569
443.918897,102.2980335,104.8953371,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,420,25266.27583,18.80889914,135,142.1078949
443.7887609,102.2954868,104.8926631,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,368,23006.9725,19.8028659,135,149.9560699
443.7149327,102.2940417,104.8911457,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,317,20445.73194,21.02056006,135,155.0301819
443.6974405,102.2936993,104.8907862,51.1,8,2,106.9019408,106.9019408,0,50.60478253,21.89037121,0,0,604,40867.42223,33.3594368,295,18682.24301,21.12238477,135,157.912323
443.7362909,102.2944598,104.8915847,51.1,8,2,106.5137712,106.5137712,0,64.72964497,15.65879321,0,0,604,40867.42223,33.3594368,250,17375.89004,19.87054471,135,134.1373291
443.8314692,102.2963226,104.8935407,51.1,17,2,108.6074726,108.6074726,0,122.422387,67.64446632,0,0,604,40867.42223,33.3594368,217,16690.55493,19.61484114,135,143.608429
443.9829392,102.2992864,104.8966527,51.1,17,4,112.3966464,112.3966464,0,113.6954647,17.73631302,0,0,604,40867.42223,33.3594368,167,15899.59717,22.11584799,135,146.2277527
444.1906432,102.3033489,104.9009183,51.1,20,4,111.9794059,111.9794059,0,80.30619571,48.09482548,0,0,604,40867.42223,33.3594368,141,15407.76058,24.86319092,135,146.3607483
444.4545024,102.308507,104.9063343,51.1,13,0,-1,-1,1,43.39457009,0,0,0,604,40867.42223,33.3594368,117,15772.81039,26.427385,135,146.272644
444.7744169,102.3147568,104.9128966,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,112,17534.21351,30.56583419,135,146.1284943
445.1502657,102.3220935,104.9206002,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,159,21430.43849,26.74923197,135,137.2524719
445.5819075,102.3305118,104.9294393,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,232,25242.11731,25.4946762,135,134.7495728
446.0691802,102.3400052,104.9394074,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,313,29719.76802,24.5762242,135,136.6296844
451.020015,102.4358771,105.0400729,51.1,46,0,-1,-1,1,38.82904345,0,0,0,604,40867.42223,33.3594368,1366,66143.24796,18.77963259,135,153.1390228
453.952074,102.4921609,105.0991709,51.1,63,0,-1,-1,1,165.8075929,0,0,0,604,40867.42223,33.3594368,1672,71858.14627,18.11049247,135,152.533783
455.0351225,102.5128592,105.1209041,51.1,76,0,-1,-1,1,282.9042048,0,27,24.05805776,604,40867.42223,33.3594368,1782,74893.86603,18.10132674,135,141.2642822
458.5961124,102.5805682,105.1919985,51.1,45,2,100.4188582,100.4188582,0,233.9141212,17.93233667,0,0,604,40867.42223,33.3594368,2095,79044.37764,17.37872505,135,134.9256287
459.8857157,102.6049592,105.2176091,51.1,99,8,100.3505679,423.8499108,0,597.5400018,55.76573862,41,78.99102893,604,40867.42223,33.3594368,2167,82464.50668,17.4019872,135,135.7283783
462.6162837,102.6563791,105.2716,51.1,130,10,100.248204,351.9747767,0,544.0080186,139.2486335,21,24.02240091,604,40867.42223,33.3594368,2336,90757.42413,17.57654069,135,134.8479614
464.0563577,102.6833753,105.2999461,51.1,108,6,100.2137022,415.4042354,0,526.7367286,29.01883914,24,54.61492291,604,40867.42223,33.3594368,2350,91728.06338,17.90974983,135,142.9717102
465.5456802,102.7112068,105.3291691,51.1,77,6,106.1257672,267.9919941,0,499.9837756,125.4258844,28,32.88702485,604,40867.42223,33.3594368,2204,92919.79689,18.82786213,135,134.8829498
467.08378,102.7398565,105.3592513,51.1,148,6,262.0043395,288.7033518,0,861.1778247,75.39310224,59,97.10054085,604,40867.42223,33.3594368,2110,93694.08378,19.19009856,135,133.5207214
468.6701769,102.7693072,105.3901745,51.1,79,0,-1,-1,1,464.2440189,0,14,79.73526388,604,40867.42223,33.3594368,2089,95323.83896,19.14855924,135,101.6399384
470.3043822,102.7995413,105.4219203,51.1,14,0,-1,-1,1,24.37740987,0,0,0,604,40867.42223,33.3594368,2030,96700.80821,19.31202657,135,102.1216965
487.0795692,103.1039591,105.741559,51.1,54,0,-1,-1,1,168.1017341,0,19,73.04058163,604,40867.42223,33.3594368,1798,87580.1569,18.6901741,155,152.5668488
489.1635554,103.1410427,105.7804968,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,1766,86658.45905,18.9108646,155,148.7594757
493.4571292,103.2169494,105.8601988,51.1,98,0,-1,-1,1,294.8446093,0,35,62.05886344,604,40867.42223,33.3594368,1658,82116.1579,18.66520217,155,172.1072083
495.6656288,103.2557369,105.9009257,51.1,87,4,185.8746108,201.1813323,0,677.4543069,373.6799822,29,53.39404432,604,40867.42223,33.3594368,1642,81921.59767,18.81509469,155,159.3083954
507.303461,103.4573173,106.1125851,51.1,78,0,-1,-1,1,764.4884877,0,64,198.0099501,604,40867.42223,33.3594368,1768,82809.46952,19.44234513,155,144.9500885
509.7462886,103.4990422,106.1563963,51.1,76,0,-1,-1,1,543.2235697,0,31,72.29555247,604,40867.42223,33.3594368,1756,83892.29709,20.03729542,155,155.5523834
517.2955735,103.626736,106.2904748,51.1,43,4,360.2088019,360.2088019,0,234.2966531,58.79499699,0,0,604,40867.42223,33.3594368,1695,86200.18279,20.66344348,155,150.5316772
525.1648712,103.7578742,106.4281698,51.1,77,6,315.3593519,363.9825367,0,512.9796061,92.82289469,18,38.24303983,604,40867.42223,33.3594368,1781,85756.18208,19.80102203,155,161.3141632
541.807166,104.0288557,106.7127004,51.1,126,0,-1,-1,1,426.8497101,0,44,53.71228038,604,40867.42223,33.3594368,2114,93717.17123,18.91141914,155,140.2048798
544.6920987,104.0749823,106.7611334,51.1,82,0,-1,-1,1,280.8962351,0,11,6.094807866,604,40867.42223,33.3594368,2030,90750.4587,18.38329446,155,138.9797821
547.6074868,104.1213483,106.8098177,51.1,62,0,-1,-1,1,163.0908144,0,10,3.226097693,604,40867.42223,33.3594368,1927,90048.77168,19.12968522,155,168.1343384
550.5528465,104.167941,106.8587401,51.1,62,0,-1,-1,1,219.2008817,0,10,14.57803683,604,40867.42223,33.3594368,2000,91904.8808,19.0684306,155,159.5673828
553.5276994,104.214748,106.9078873,51.1,94,0,-1,-1,1,284.9139639,0,20,31.86882854,604,40867.42223,33.3594368,2011,92592.5501,19.59958817,155,160.5360413
575.1384654,104.5474091,107.2571815,51.1,170,13,235.3893432,511.4570602,0,1034.491421,311.7156852,51,91.96057528,604,40867.42223,33.3594368,1798,89198.3891,20.71167165,160,155.7691956
578.332717,104.595516,107.3076938,51.1,163,14,202.2909911,286.6890943,0,1060.301556,395.2479929,80,246.5474691,604,40867.42223,33.3594368,1760,87049.52903,20.68482582,160,156.1347198
588.0664615,104.740489,107.4599154,51.1,138,16,196.8125658,508.555768,0,1316.429964,306.3765759,46,202.2464806,604,40867.42223,33.3594368,1710,78230.13381,20.52634387,160,157.4211426
591.3599922,104.7889996,107.5108515,51.1,152,10,197.9148361,498.240926,0,1089.550039,205.9167914,86,206.9656109,604,40867.42223,33.3594368,1696,77761.35481,20.24494729,160,157.7160034
608.1768052,105.0325579,107.7665877,51.1,220,2,212.3492007,212.3492007,0,653.8358369,30.3160536,48,58.69630593,604,40867.42223,33.3594368,1975,77265.57101,17.74567974,160,143.7168274
618.5325036,105.1792113,107.9205739,51.1,143,6,207.0088621,211.2883161,0,667.2845618,123.6320207,51,229.6721923,604,40867.42223,33.3594368,1909,71666.57442,17.10355676,160,146.5777893
622.0264747,105.2281382,107.9719471,51.1,159,6,208.1782153,405.723921,0,681.9512091,133.4028346,52,215.8781058,604,40867.42223,33.3594368,1914,70652.97644,17.10513349,160,145.5379333
625.5408959,105.277075,108.0233307,51.1,157,2,405.8285416,405.8285416,0,837.1014109,53.75369033,77,216.6169381,604,40867.42223,33.3594368,1934,71292.8351,17.2541888,160,144.0827026
629.0754244,105.3260152,108.0747179,51.1,215,12,401.3602108,477.4999678,0,1134.787574,189.0524011,88,255.2965923,604,40867.42223,33.3594368,1814,71438.17717,17.83950682,160,140.2768555
632.6297233,105.3749527,108.1261022,51.1,235,16,401.4449739,477.9581958,0,1208.671987,164.2371327,129,324.371928,604,40867.42223,33.3594368,1698,72024.134,18.36995184,160,142.6138
636.2034612,105.4238814,108.1774774,51.1,203,18,430.8838933,478.4679637,0,1213.043721,328.1933596,105,272.6979659,604,40867.42223,33.3594368,1623,71901.47254,18.34323909,160,142.2169495
639.7963123,105.4727955,108.2288372,51.1,185,14,403.7604022,588.4284035,0,1175.088012,275.7245978,90,254.7159579,604,40867.42223,33.3594368,1572,71432.94622,18.62939789,160,141.9914856
643.4079564,105.5216893,108.2801758,51.1,166,6,197.1580119,419.8785539,0,1090.036943,172.7801635,45,94.2906756,604,40867.42223,33.3594368,1499,70874.99479,18.98343462,160,143.6685486
647.038079,105.5705576,108.3314874,51.1,133,6,194.9957178,587.5771837,0,670.226748,95.18671124,24,39.21449049,604,40867.42223,33.3594368,1399,70112.69638,19.37064993,160,145.1167145
654.3525273,105.6681965,108.4340083,51.1,165,12,191.2161673,576.2786677,0,1313.587438,213.3588247,79,252.5331725,604,40867.42223,33.3594368,1306,69186.77208,20.01735124,160,169.0838623
658.0362507,105.7169572,108.485207,51.1,185,8,191.5434904,606.124879,0,1103.445665,126.7246627,52,132.1642513,604,40867.42223,33.3594368,1275,67424.92095,19.43478021,160,169.4966736
665.4552289,105.8143376,108.5874565,51.1,107,4,192.2054285,313.7390347,0,693.6623972,78.2517557,25,26.50548274,604,40867.42223,33.3594368,1148,62972.81297,19.69881633,160,167.819458
664.4814105,105.8016175,108.5741003,51.1,8,0,-1,-1,1,22.4165226,0,0,0,604,40867.42223,33.3594368,268,16730.88048,23.14973184,140,160.5354004
660.7344566,105.7524999,108.5225269,51.1,0,0,-1,-1,1,0,0,0,0,604,40867.42223,33.3594368,268,17960.93407,25.04350113,140,160.4766693
657.0041851,105.7033235,108.4708917,51.1,14,0,-1,-1,1,10.65726911,0,0,0,604,40867.42223,33.3594368,268,18932.76707,26.2945726,140,166.9177399
653.290882,105.6540927,108.4191993,51.1,14,0,-1,-1,1,44.93113678,0,14,1.194403439,604,40867.42223,33.3594368,277,19664.62241,26.36095791,140,164.0382538
649.5948381,105.6048121,108.3674547,51.1,14,0,-1,-1,1,93.71851086,0,14,18.51252827,604,40867.42223,33.3594368,288,20108.94128,26.16751163,140,165.8276215
645.9163498,105.5554864,108.3156626,51.1,14,0,-1,-1,1,150.1099593,0,14,45.6334183,604,40867.42223,33.3594368,280,19255.79515,26.64394505,140,176.6109924
610.1661273,105.0609227,107.7963708,51.1,21,0,-1,-1,1,150.5182846,0,0,0,604,40867.42223,33.3594368,170,14791.4614,23.22773421,140,165.8623962
606.7018873,105.0114677,107.7444431,51.1,13,0,-1,-1,1,9.692215138,0,0,0,604,40867.42223,33.3594368,183,15191.91911,19.9406043,140,165.5431824
603.2591958,104.9620398,107.6925438,51.1,20,0,-1,-1,1,74.35248168,0,0,0,604,40867.42223,33.3594368,241,17419.73023,17.4785954,140,165.22789
599.8384237,104.9126464,107.6406807,51.1,97,4,183.0102936,192.2176806,0,528.4463835,65.58241492,0,0,604,40867.42223,33.3594368,235,18978.40446,19.15010183,140,164.8767242
596.4399481,104.8632953,107.588862,51.1,93,10,183.5969171,566.3774507,0,921.4530777,362.0393414,26,73.53780057,604,40867.42223,33.3594368,223,20357.9265,20.39005382,140,163.3771973
593.0641524,104.8139943,107.537096,51.1,51,6,184.2011462,256.3447499,0,676.26408,139.8032271,23,102.6849746,604,40867.42223,33.3594368,228,21285.23457,21.34827099,140,148.0027313
589.7114261,104.7647517,107.4853912,51.1,74,6,184.8235829,254.1318171,0,517.1422722,81.71580086,51,66.5450075,604,40867.42223,33.3594368,241,22563.65377,21.76395852,140,147.0969543
586.3821649,104.7155759,107.4337566,51.1,62,4,254.9389537,567.5767804,0,376.2192884,47.0854031,23,18.18103644,604,40867.42223,33.3594368,252,23556.92904,21.93710335,140,146.1149292
